0.26	59.87	0.00	60.00
0.81	60.31	1.00	60.00
1.50	62.22	2.00	62.00
2.16	63.70	3.00	64.00
2.93	60.92	4.00	60.00
3.67	64.08	5.00	64.00
4.39	61.81	6.00	62.00
5.16	63.05	7.00	55.00
5.87	58.18	8.00	60.00
6.56	59.35	9.00	60.00
7.30	60.94	10.00	62.00
8.02	62.37	11.00	64.00
8.79	60.32	12.00	60.00
10.33	59.31	13.00	59.00
11.78	58.89	14.00	60.00
12.49	59.42	15.00	60.00
13.26	61.06	16.00	62.00
14.05	63.66	17.00	64.00
14.79	65.13	18.00	65.00
15.48	63.72	19.00	64.00
16.28	61.80	20.00	62.00
17.02	59.87	21.00	60.00
17.74	60.14	22.00	59.00
18.45	56.90	23.00	55.00
19.05	59.24	24.00	57.00
19.92	61.15	25.00	59.00
20.66	61.52	26.00	60.00
22.08	61.82	27.00	60.00
23.65	68.81	28.00	69.00
24.71	69.98	29.00	71.00
25.00	68.81	30.00	69.00
25.78	66.66	31.00	67.00
26.62	69.24	32.00	69.00
27.31	71.68	33.00	71.00
27.97	72.28	34.00	72.00
29.56	67.76	35.00	67.00
30.65	69.18	36.00	69.00
31.07	67.21	37.00	67.00
31.76	65.84	38.00	65.00
32.40	64.22	39.00	64.00
34.03	67.21	40.00	67.00
35.51	69.43	41.00	69.00
36.66	70.09	42.00	71.00
36.96	68.84	43.00	69.00
37.76	66.87	44.00	67.00
38.49	69.15	45.00	69.00
39.23	71.18	46.00	71.00
39.89	71.96	47.00	72.00
40.70	84.02	48.00	69.00
41.50	67.90	49.00	67.00
42.18	72.22	50.00	72.00
42.90	70.92	51.00	71.00
43.60	73.21	52.00	74.00
44.32	70.36	53.00	72.00
46.00	69.23	54.00	72.00
