0.26	59.87
0.81	60.31
1.50	62.22
2.16	63.70
2.93	60.92
3.67	64.08
4.39	61.81
5.15	63.05
5.87	58.18
6.56	59.35
7.30	60.94
8.02	62.37
8.79	60.32
10.33	59.31
11.78	58.89
12.49	59.42
13.26	61.06
14.05	63.66
14.79	65.13
15.48	63.72
16.28	61.80
17.02	59.87
17.74	60.14
18.45	56.90
19.05	59.24
19.92	61.15
20.67	61.52
22.08	61.82
23.65	68.81
24.71	69.98
25.00	68.81
25.79	66.66
26.62	69.24
27.31	71.68
27.97	72.28
29.56	67.76
30.65	69.18
31.07	67.21
31.76	65.84
32.40	64.22
34.03	67.21
35.51	69.43
36.66	70.09
36.95	68.84
37.76	66.87
38.49	69.15
39.23	71.18
39.89	71.96
40.70	84.02
41.51	67.90
42.18	72.22
42.90	70.92
43.60	73.21
44.32	70.36
46.00	69.23
