1.82	70.77	0.00	72.00
2.45	73.83	1.00	75.00
3.05	75.71	2.00	77.00
3.64	75.33	3.00	77.00
3.96	73.97	4.00	75.00
4.32	75.62	5.00	77.00
4.92	71.01	6.00	72.00
5.62	69.28	7.00	70.00
6.84	71.25	8.00	72.00
7.40	73.94	9.00	75.00
7.98	75.97	10.00	77.00
8.53	76.29	11.00	77.00
8.81	74.30	12.00	75.00
9.15	76.05	13.00	77.00
9.68	71.81	14.00	72.00
11.46	71.93	15.00	72.00
12.04	74.75	16.00	75.00
12.64	76.23	17.00	77.00
13.21	75.97	18.00	77.00
13.49	74.76	19.00	75.00
13.83	75.96	20.00	77.00
14.39	71.09	21.00	72.00
14.97	69.22	22.00	70.00
16.16	74.36	23.00	75.00
16.76	71.17	24.00	72.00
17.40	70.34	25.00	70.00
17.62	71.80	26.00	72.00
17.99	69.68	27.00	70.00
18.24	68.10	28.00	68.00
18.65	70.01	29.00	70.00
19.28	63.77	30.00	65.00
21.17	63.77	31.00	65.00
21.79	69.75	32.00	70.00
23.55	74.91	33.00	75.00
24.14	71.82	34.00	72.00
25.80	70.76	35.00	70.00
26.08	68.16	36.00	68.00
26.40	64.87	37.00	65.00
28.30	73.95	38.00	75.00
28.85	71.23	39.00	72.00
29.51	70.00	40.00	70.00
29.75	71.08	41.00	72.00
30.12	69.23	42.00	70.00
30.36	67.10	43.00	68.00
30.75	69.81	44.00	70.00
31.37	64.99	45.00	65.00
32.56	63.11	46.00	63.00
33.13	64.43	47.00	65.00
