2.47	67.90	0.00	67.00
3.48	65.21	1.00	64.00
4.06	67.90	2.00	67.00
4.73	72.24	3.00	72.00
7.04	69.21	4.00	69.00
8.43	72.20	5.00	72.00
8.92	69.08	6.00	69.00
9.44	67.22	7.00	67.00
11.77	67.60	8.00	67.00
12.70	60.33	9.00	60.00
13.22	62.44	10.00	62.00
13.71	64.31	11.00	64.00
14.59	62.28	12.00	62.00
15.00	60.24	13.00	60.00
15.91	62.28	14.00	62.00
19.47	67.18	15.00	67.00
20.34	64.14	16.00	64.00
20.75	66.87	17.00	67.00
21.33	72.72	18.00	72.00
22.78	71.60	19.00	71.00
23.18	69.17	20.00	69.00
24.05	72.34	21.00	72.00
24.68	68.41	22.00	69.00
24.96	66.78	23.00	67.00
26.70	66.78	24.00	67.00
27.52	61.86	25.00	62.00
27.94	63.24	26.00	64.00
28.51	64.46	27.00	65.00
29.70	61.63	28.00	62.00
30.12	59.86	29.00	60.00
33.92	69.06	30.00	69.00
34.75	72.90	31.00	72.00
35.46	72.85	32.00	72.00
36.95	72.28	33.00	71.00
37.69	69.86	34.00	69.00
38.06	72.17	35.00	71.00
38.41	72.89	36.00	72.00
39.77	70.21	37.00	69.00
40.26	72.27	38.00	71.00
40.61	73.09	39.00	72.00
41.00	69.89	40.00	69.00
41.33	69.86	41.00	69.00
41.72	67.80	42.00	67.00
42.07	64.95	43.00	64.00
42.49	61.14	44.00	60.00
42.84	81.80	45.00	62.00
45.49	67.59	46.00	67.00
46.18	65.16	47.00	64.00
46.61	68.14	48.00	67.00
47.02	72.85	49.00	72.00
48.10	71.96	50.00	71.00
48.47	69.35	51.00	69.00
49.23	72.44	52.00	72.00
49.73	69.99	53.00	69.00
49.98	67.24	54.00	67.00
51.49	67.18	55.00	67.00
52.20	62.31	56.00	62.00
52.60	63.77	57.00	64.00
53.12	65.22	58.00	65.00
54.39	59.05	59.00	59.00
54.77	59.36	60.00	60.00
