1.16	67.85	0.00	67.00
1.73	64.34	1.00	64.00
2.37	65.03	2.00	65.00
3.05	67.25	3.00	67.00
3.65	69.06	4.00	69.00
4.26	67.61	5.00	67.00
4.89	65.26	6.00	65.00
5.56	62.38	7.00	62.00
6.14	64.26	8.00	64.00
6.76	65.82	9.00	65.00
8.00	67.70	10.00	67.00
8.58	65.86	11.00	65.00
9.40	64.77	12.00	64.00
10.00	60.86	13.00	60.00
10.65	62.97	14.00	62.00
11.26	64.78	15.00	64.00
12.50	65.81	16.00	65.00
13.15	67.21	17.00	67.00
13.72	65.29	18.00	65.00
14.31	64.35	19.00	64.00
14.91	64.46	20.00	64.00
15.51	62.79	21.00	62.00
17.94	60.02	22.00	60.00
18.55	67.14	23.00	67.00
19.18	65.01	24.00	65.00
19.92	64.20	25.00	64.00
21.16	62.27	26.00	62.00
21.80	60.21	27.00	60.00
22.44	67.28	28.00	67.00
23.04	65.25	29.00	65.00
23.66	64.31	30.00	64.00
24.86	61.91	31.00	62.00
25.52	60.37	32.00	60.00
26.13	60.49	33.00	60.00
26.46	62.97	34.00	62.00
26.78	64.24	35.00	64.00
27.14	65.10	36.00	65.00
27.57	66.86	37.00	67.00
29.03	68.84	38.00	69.00
29.39	66.77	39.00	67.00
29.76	63.95	40.00	64.00
30.44	64.46	41.00	65.00
31.12	61.87	42.00	62.00
31.84	61.97	43.00	62.00
32.18	59.92	44.00	60.00
32.52	60.04	45.00	60.00
