0.25	61.13	0.00	62.00
1.01	66.21	1.00	67.00
2.20	70.89	2.00	71.00
2.72	66.65	3.00	67.00
4.41	66.19	4.00	67.00
5.02	70.87	5.00	71.00
5.87	68.79	6.00	69.00
8.03	66.23	7.00	67.00
8.59	68.21	8.00	69.00
9.25	70.91	9.00	71.00
9.80	63.86	10.00	64.00
11.41	61.85	11.00	62.00
12.83	70.06	12.00	71.00
13.39	68.15	13.00	69.00
15.06	70.29	14.00	71.00
15.56	66.19	15.00	67.00
17.22	62.98	16.00	64.00
17.79	66.23	17.00	67.00
18.92	63.14	18.00	64.00
19.50	61.56	19.00	62.00
21.58	70.32	20.00	71.00
22.08	67.82	21.00	69.00
24.35	66.03	22.00	67.00
24.87	68.08	23.00	69.00
25.48	70.21	24.00	71.00
26.03	63.35	25.00	64.00
27.57	61.16	26.00	62.00
29.02	70.06	27.00	71.00
29.54	67.84	28.00	69.00
