2.21	61.02
2.44	62.85
2.69	64.35
3.00	65.27
3.41	67.81
3.95	67.18
4.49	67.68
5.00	64.33
5.56	60.85
6.12	64.80
6.66	63.01
7.31	65.75
8.02	59.42
8.68	62.87
16.28	61.76
16.90	73.06
17.55	67.94
18.77	62.95
19.38	65.94
20.10	59.94
20.58	62.82
21.13	60.88
23.34	61.06
23.60	62.85
23.84	64.86
24.14	65.27
24.49	67.60
25.00	67.83
25.54	67.58
26.06	65.06
26.59	61.01
27.14	65.04
27.75	63.00
28.37	66.01
29.14	60.08
29.77	62.96
34.90	61.10
35.51	72.86
36.20	61.14
37.44	63.12
38.07	65.90
38.66	60.32
39.18	63.11
39.71	60.92
42.33	63.02
42.88	62.87
43.41	65.17
43.96	65.28
44.47	66.04
44.99	66.17
45.53	65.64
46.01	65.12
46.57	63.08
47.04	63.09
47.52	65.25
48.03	65.56
48.54	66.30
50.50	65.25
52.56	63.02
54.56	60.93
54.79	62.82
55.00	64.82
55.28	65.65
55.59	67.60
56.11	67.58
56.58	67.55
57.07	65.17
57.55	60.92
58.10	65.19
58.55	63.07
59.21	65.89
59.92	60.07
60.55	62.12
61.73	60.90
62.43	72.20
63.20	61.00
64.42	62.41
65.04	65.92
65.65	60.36
66.15	62.84
66.68	60.95
