2.31	61.00	0.00	60.00
3.23	65.90	1.00	65.00
4.14	65.96	2.00	65.00
6.93	69.82	3.00	69.00
7.53	67.84	4.00	67.00
8.23	65.03	5.00	65.00
8.96	69.36	6.00	69.00
11.71	67.61	7.00	67.00
13.12	65.29	8.00	65.00
15.75	62.24	9.00	62.00
17.12	60.48	10.00	60.00
19.89	60.40	11.00	60.00
20.43	65.30	12.00	65.00
21.06	65.19	13.00	65.00
23.51	69.24	14.00	69.00
24.11	66.86	15.00	67.00
24.68	65.08	16.00	65.00
25.32	69.27	17.00	69.00
27.98	67.03	18.00	67.00
28.72	69.30	19.00	69.00
29.38	71.82	20.00	72.00
35.21	69.39	21.00	69.00
35.84	72.34	22.00	72.00
36.49	72.27	23.00	72.00
38.81	70.02	24.00	69.00
39.30	67.62	25.00	67.00
39.87	65.63	26.00	65.00
40.55	69.82	27.00	69.00
43.01	67.24	28.00	67.00
44.27	65.63	29.00	65.00
46.39	62.85	30.00	62.00
47.60	60.43	31.00	60.00
49.80	60.49	32.00	60.00
50.36	65.71	33.00	65.00
50.92	65.63	34.00	65.00
53.20	69.25	35.00	69.00
53.70	67.14	36.00	67.00
54.29	65.65	37.00	65.00
54.89	69.72	38.00	69.00
57.23	67.16	39.00	67.00
58.40	65.18	40.00	65.00
