1.19	60.22	0	60
1.56	68.78	1	69
2.03	67.13	2	67
2.45	64.32	3	65
2.88	60.31	4	60
4.55	61.07	5	60
4.94	68.89	6	69
5.33	67.24	7	67
5.72	65.06	8	65
6.13	62.24	9	62
7.82	62.06	10	62
8.27	70.14	11	70
8.67	68.96	12	69
9.09	66.78	13	67
9.51	64.23	14	64
11.30	72.11	15	72
11.65	72.22	16	72
12.09	70.32	17	70
12.46	66.90	18	67
12.88	69.06	19	69
14.47	61.80	20	60
14.87	69.03	21	69
15.23	66.92	22	67
15.60	64.44	23	65
15.99	60.11	24	60
17.50	60.49	25	60
17.88	69.23	26	69
18.24	67.17	27	67
18.63	65.11	28	65
19.03	62.13	29	62
20.65	62.09	30	62
21.06	70.24	31	70
21.43	68.89	32	69
21.84	66.82	33	67
22.23	72.26	34	72
22.61	72.16	35	72
23.02	72.25	36	72
24.52	74.24	37	74
24.89	72.30	38	72
25.30	68.79	39	70
26.56	74.17	-1	19
27.00	72.34	-1	19
27.42	69.09	-1	19
28.47	73.86	-1	19
29.10	71.94	-1	19
29.51	70.29	-1	19
29.88	67.21	40	67
30.29	65.09	41	65
