0.43	59.81	0.00	60.00
2.21	61.94	1.00	62.00
2.64	60.45	2.00	60.00
3.13	61.79	3.00	62.00
3.52	63.23	4.00	64.00
3.97	59.83	5.00	60.00
4.84	71.83	6.00	72.00
5.73	66.75	7.00	67.00
6.56	63.16	8.00	64.00
7.46	64.37	9.00	65.00
9.26	64.82	10.00	64.00
9.68	62.81	11.00	62.00
10.15	64.16	12.00	64.00
10.58	65.13	13.00	65.00
11.16	61.65	14.00	62.00
12.00	67.12	15.00	67.00
12.46	69.07	16.00	69.00
12.98	66.91	17.00	67.00
13.40	64.26	18.00	64.00
13.87	63.82	19.00	65.00
14.32	61.70	20.00	62.00
14.77	59.36	21.00	60.00
16.50	62.01	22.00	62.00
16.94	60.07	23.00	60.00
17.45	62.18	24.00	62.00
17.86	63.99	25.00	64.00
18.34	64.88	26.00	65.00
19.87	68.99	27.00	69.00
20.39	67.91	28.00	67.00
20.81	69.00	29.00	69.00
21.23	70.83	30.00	71.00
21.66	72.13	31.00	72.00
22.52	69.09	32.00	69.00
22.96	67.03	33.00	65.00
23.39	67.07	34.00	64.00
24.22	68.01	35.00	65.00
24.63	64.18	36.00	62.00
25.09	64.89	37.00	62.00
26.89	59.26	38.00	60.00
