0.53	66.88	0.00	67.00
0.91	64.33	1.00	64.00
1.29	65.78	2.00	65.00
1.71	67.63	3.00	67.00
2.08	69.09	4.00	69.00
2.51	67.77	5.00	67.00
2.95	65.77	6.00	65.00
3.38	62.84	7.00	62.00
3.78	64.45	8.00	64.00
4.19	65.79	9.00	65.00
5.00	67.66	10.00	67.00
5.25	66.11	11.00	65.00
5.49	64.35	12.00	64.00
5.91	60.49	13.00	60.00
6.40	62.37	14.00	62.00
6.80	64.24	15.00	64.00
7.82	66.20	16.00	65.00
8.29	67.17	17.00	67.00
8.76	65.65	18.00	65.00
9.20	64.29	19.00	64.00
9.62	64.25	20.00	64.00
10.09	62.38	21.00	62.00
11.18	60.99	22.00	60.00
11.61	67.84	23.00	67.00
12.03	66.01	24.00	65.00
12.44	64.22	25.00	64.00
13.56	62.13	26.00	62.00
14.00	60.11	27.00	60.00
14.41	67.05	28.00	67.00
14.84	65.19	29.00	65.00
15.25	63.74	30.00	64.00
16.31	62.08	31.00	62.00
16.79	60.14	32.00	60.00
17.16	60.49	33.00	60.00
17.37	62.14	34.00	62.00
17.50	63.74	35.00	64.00
17.80	65.28	36.00	65.00
18.08	67.82	37.00	67.00
18.46	68.83	38.00	69.00
18.72	65.95	39.00	67.00
18.93	63.98	40.00	64.00
19.36	64.35	41.00	65.00
19.75	61.53	42.00	62.00
20.14	61.10	43.00	62.00
20.39	59.87	44.00	60.00
20.63	60.03	45.00	60.00
