2.79	62.15
3.78	62.30
4.90	69.32
5.72	69.31
6.52	66.94
7.26	65.26
8.07	64.30
8.79	62.06
9.69	60.35
10.43	62.05
11.31	64.20
12.04	65.21
12.69	67.63
13.46	69.17
15.85	61.92
16.56	62.23
17.59	69.06
17.62	69.24
18.33	69.25
18.97	67.12
19.74	64.83
20.49	64.22
21.13	62.21
21.98	60.08
22.74	62.35
23.51	64.42
24.18	65.08
24.80	67.21
25.54	69.30
27.74	69.35
28.61	69.86
29.28	67.22
30.09	69.17
30.87	70.10
31.65	72.32
32.32	73.80
33.01	68.66
33.82	66.96
34.55	65.04
35.25	61.97
36.15	64.31
36.88	64.93
37.60	67.14
39.01	65.30
39.71	67.19
40.34	69.07
41.74	70.01
42.35	69.03
43.06	69.03
43.73	66.69
44.48	64.82
45.19	63.97
45.87	61.96
47.42	65.74
47.81	64.40
48.07	62.38
48.79	67.59
50.09	65.78
50.67	67.67
51.43	69.30
52.29	69.84
52.86	72.01
53.51	73.67
54.20	66.82
55.04	64.39
55.73	62.77
56.44	62.06
57.07	59.98
