1.57	63.03	0.00	64.00
2.14	66.15	1.00	67.00
2.68	59.09	2.00	60.00
3.78	61.04	3.00	62.00
4.30	63.15	4.00	64.00
4.95	54.12	5.00	55.00
5.97	59.08	6.00	60.00
6.52	61.13	7.00	62.00
6.99	63.29	8.00	64.00
7.55	66.16	9.00	67.00
8.03	61.07	10.00	62.00
10.11	63.79	11.00	64.00
10.66	66.17	12.00	67.00
11.16	59.04	13.00	60.00
12.16	61.66	14.00	62.00
12.70	63.19	15.00	64.00
13.25	56.08	16.00	57.00
14.39	61.79	17.00	62.00
15.03	54.18	18.00	55.00
15.52	61.07	19.00	62.00
16.02	63.98	20.00	64.00
16.54	59.07	21.00	60.00
18.59	68.15	22.00	69.00
19.72	66.05	23.00	67.00
20.84	68.08	24.00	69.00
21.92	60.09	25.00	60.00
22.96	63.88	26.00	64.00
23.57	68.32	27.00	69.00
24.21	63.79	28.00	64.00
24.78	66.08	29.00	67.00
25.25	61.02	30.00	62.00
27.25	63.86	31.00	64.00
27.83	66.21	32.00	67.00
28.34	59.09	33.00	60.00
29.32	61.70	34.00	62.00
29.86	63.78	35.00	64.00
30.35	56.08	36.00	57.00
31.46	61.67	37.00	62.00
32.03	54.01	38.00	55.00
32.56	61.85	39.00	62.00
33.04	63.77	40.00	64.00
33.55	59.07	41.00	60.00
