1.97	56.01	0.00	67.00
3.25	57.42	1.00	69.00
3.92	60.18	2.00	71.00
4.54	61.10	3.00	72.00
7.29	62.83	4.00	74.00
7.86	61.16	5.00	72.00
8.50	60.83	6.00	71.00
9.02	57.99	7.00	69.00
9.68	56.19	8.00	67.00
12.14	72.27	9.00	65.00
13.42	52.88	10.00	65.00
14.04	57.89	11.00	69.00
14.70	56.18	12.00	67.00
15.94	54.94	13.00	65.00
17.16	52.85	14.00	64.00
17.74	50.45	15.00	62.00
18.37	52.83	16.00	64.00
18.95	54.00	17.00	65.00
19.59	56.18	18.00	67.00
22.13	56.01	19.00	67.00
23.28	57.45	20.00	69.00
23.89	60.16	21.00	71.00
24.44	60.88	22.00	72.00
26.84	62.80	23.00	74.00
27.43	64.88	24.00	76.00
28.00	63.01	25.00	74.00
28.57	61.13	26.00	72.00
29.22	60.87	27.00	71.00
31.61	57.88	28.00	69.00
32.88	58.18	29.00	69.00
33.52	60.46	30.00	71.00
34.08	61.09	31.00	72.00
35.32	55.89	32.00	67.00
35.50	56.15	33.00	65.00
37.13	52.77	34.00	64.00
37.70	51.06	35.00	62.00
38.31	52.80	36.00	64.00
38.87	48.48	37.00	60.00
