1.20	58.80	0.00	60.00
1.91	67.77	1.00	69.00
2.55	65.87	2.00	67.00
3.20	63.86	3.00	65.00
3.86	59.30	4.00	60.00
6.26	59.10	5.00	60.00
6.89	67.93	6.00	69.00
7.53	66.22	7.00	67.00
8.17	64.35	8.00	65.00
8.80	61.09	9.00	62.00
11.07	61.90	10.00	62.00
11.80	68.98	11.00	70.00
12.37	68.03	12.00	69.00
12.95	66.30	13.00	67.00
13.57	63.29	14.00	64.00
15.78	70.91	15.00	72.00
16.32	71.19	16.00	72.00
16.93	68.97	17.00	70.00
17.53	66.23	18.00	67.00
18.05	68.20	19.00	69.00
20.30	59.24	20.00	60.00
20.90	68.89	21.00	69.00
21.46	66.93	22.00	67.00
21.99	65.20	23.00	65.00
22.55	59.96	24.00	60.00
24.64	59.30	25.00	60.00
25.22	67.90	26.00	69.00
25.76	66.15	27.00	67.00
26.30	64.25	28.00	65.00
26.82	61.12	29.00	62.00
28.92	61.70	30.00	62.00
29.55	69.04	31.00	70.00
30.05	67.71	32.00	69.00
30.59	65.73	33.00	67.00
31.06	70.78	34.00	72.00
31.59	70.25	35.00	72.00
32.11	70.82	36.00	72.00
33.12	72.78	37.00	74.00
33.66	70.86	38.00	72.00
34.19	68.19	39.00	70.00
34.72	65.18	40.00	67.00
35.30	63.98	41.00	65.00
