1.67	60.97	0.00	62.00
2.26	65.26	1.00	67.00
3.54	69.41	2.00	71.00
4.13	65.27	3.00	67.00
5.92	65.18	4.00	67.00
7.13	69.42	5.00	71.00
7.66	67.27	6.00	69.00
9.55	65.60	7.00	67.00
10.14	67.27	8.00	69.00
10.74	69.39	9.00	71.00
11.34	62.81	10.00	64.00
13.16	60.94	11.00	62.00
14.34	69.38	12.00	71.00
14.85	67.25	13.00	69.00
16.19	69.80	14.00	71.00
16.78	65.67	15.00	67.00
17.93	62.91	16.00	64.00
18.56	65.84	17.00	67.00
19.89	63.15	18.00	64.00
20.49	61.08	19.00	62.00
21.87	69.80	20.00	71.00
22.40	67.55	21.00	69.00
24.24	65.21	22.00	67.00
24.82	67.28	23.00	69.00
25.42	69.45	24.00	71.00
26.01	62.85	25.00	64.00
28.09	60.94	26.00	62.00
29.29	69.29	27.00	71.00
29.84	67.20	28.00	69.00
