1.03	59.02	0.00	60.00
1.89	58.89	1.00	60.00
2.28	60.99	2.00	62.00
2.73	64.02	3.00	65.00
3.54	59.94	4.00	62.00
3.93	58.28	5.00	60.00
4.30	59.04	6.00	60.00
6.81	58.82	7.00	60.00
7.54	58.97	8.00	60.00
7.93	61.15	9.00	62.00
8.35	64.01	10.00	65.00
9.14	60.08	11.00	62.00
9.52	58.84	12.00	60.00
9.88	59.04	13.00	60.00
11.92	59.09	14.00	60.00
12.91	61.15	15.00	62.00
13.25	64.00	16.00	65.00
14.59	63.85	17.00	65.00
15.32	60.31	18.00	62.00
15.68	63.03	19.00	65.00
16.01	66.30	20.00	67.00
17.34	66.71	21.00	67.00
18.28	61.12	22.00	62.00
18.68	64.18	23.00	65.00
19.32	60.39	24.00	62.00
19.70	58.15	25.00	60.00
20.06	59.06	26.00	60.00
