1.20	60.42	0.00	60.00
1.72	60.49	1.00	60.00
2.33	62.84	2.00	62.00
2.86	64.43	3.00	64.00
3.43	60.90	4.00	60.00
4.25	64.42	5.00	64.00
4.72	62.36	6.00	62.00
5.50	61.08	7.00	55.00
6.11	60.21	8.00	60.00
6.79	60.46	9.00	60.00
7.44	62.44	10.00	62.00
8.03	64.34	11.00	64.00
8.65	60.49	12.00	60.00
9.97	59.86	13.00	59.00
11.11	60.99	14.00	60.00
11.80	60.96	15.00	60.00
12.48	62.38	16.00	62.00
13.15	64.03	17.00	64.00
13.93	65.25	18.00	65.00
14.79	64.34	19.00	64.00
15.92	61.87	20.00	62.00
16.76	60.48	21.00	60.00
17.69	59.11	22.00	59.00
18.71	57.06	23.00	55.00
19.48	57.44	24.00	57.00
20.58	59.09	25.00	59.00
21.50	60.08	26.00	60.00
23.33	60.42	27.00	60.00
26.74	69.08	28.00	69.00
28.41	71.03	29.00	71.00
29.05	68.98	30.00	69.00
30.13	66.99	31.00	67.00
31.30	69.35	32.00	69.00
32.46	71.63	33.00	71.00
33.47	72.28	34.00	72.00
35.59	68.07	35.00	67.00
37.80	69.21	36.00	69.00
38.78	67.24	37.00	67.00
39.81	65.57	38.00	65.00
40.87	64.95	39.00	64.00
42.63	67.03	40.00	67.00
44.06	69.84	41.00	69.00
45.74	71.15	42.00	71.00
46.42	69.22	43.00	69.00
47.48	67.51	44.00	67.00
48.44	69.82	45.00	69.00
49.39	70.89	46.00	71.00
50.63	72.02	47.00	72.00
52.00	69.79	48.00	69.00
52.88	67.69	49.00	67.00
54.32	72.04	50.00	72.00
55.16	71.40	51.00	71.00
56.39	74.00	52.00	74.00
57.23	72.15	53.00	72.00
58.75	72.14	54.00	72.00
