0.81	59.09	0.00	60.00
1.24	59.15	1.00	60.00
1.69	61.68	2.00	62.00
2.16	63.66	3.00	64.00
2.61	59.25	4.00	60.00
3.09	63.32	5.00	64.00
3.52	61.05	6.00	62.00
4.02	53.93	7.00	55.00
4.51	59.19	8.00	60.00
4.99	59.01	9.00	60.00
5.44	61.67	10.00	62.00
5.91	63.73	11.00	64.00
6.39	59.00	12.00	60.00
7.35	58.28	13.00	59.00
8.28	59.28	14.00	60.00
8.77	59.39	15.00	60.00
9.22	61.81	16.00	62.00
9.70	63.88	17.00	64.00
10.16	64.40	18.00	65.00
10.61	63.86	19.00	64.00
11.07	61.62	20.00	62.00
11.52	59.84	21.00	60.00
11.98	58.84	22.00	59.00
12.42	54.86	23.00	55.00
12.86	57.18	24.00	57.00
13.36	59.07	25.00	59.00
13.86	59.26	26.00	60.00
14.84	59.26	27.00	60.00
15.75	68.91	28.00	69.00
16.47	71.22	29.00	71.00
16.73	68.71	30.00	69.00
17.17	66.78	31.00	67.00
17.66	68.90	32.00	69.00
18.10	71.13	33.00	71.00
18.60	71.88	34.00	72.00
19.60	66.68	35.00	67.00
20.24	68.99	36.00	69.00
20.54	66.59	37.00	67.00
20.99	64.21	38.00	65.00
21.48	64.25	39.00	64.00
22.42	66.74	40.00	67.00
23.40	68.83	41.00	69.00
24.09	70.98	42.00	71.00
24.34	68.65	43.00	69.00
24.82	66.81	44.00	67.00
25.30	69.02	45.00	69.00
25.77	70.92	46.00	71.00
26.22	71.87	47.00	72.00
26.67	68.16	48.00	69.00
27.14	66.68	49.00	67.00
27.60	71.67	50.00	72.00
28.08	70.73	51.00	71.00
28.50	73.07	52.00	74.00
29.03	71.39	53.00	72.00
29.98	71.26	54.00	72.00
