0.81	59.09
1.24	59.15
1.70	61.68
2.16	63.66
2.61	59.25
3.09	63.32
3.52	61.05
4.02	53.93
4.50	59.19
4.99	59.01
5.45	61.67
5.91	63.73
6.39	59.00
7.35	58.28
8.28	59.28
8.77	59.39
9.22	61.81
9.69	63.88
10.16	64.40
10.61	63.86
11.06	61.62
11.52	59.84
11.98	58.84
12.42	54.86
12.86	57.18
13.36	59.07
13.86	59.26
14.84	59.26
15.75	68.91
16.47	71.22
16.73	68.71
17.17	66.78
17.66	68.90
18.10	71.13
18.60	71.88
19.60	66.68
20.24	68.99
20.54	66.59
20.99	64.21
21.48	64.25
22.42	66.74
23.41	68.83
24.09	70.98
24.33	68.65
24.82	66.81
25.30	69.02
25.77	70.92
26.22	71.87
26.67	68.16
27.14	66.68
27.60	71.67
28.08	70.73
28.50	73.07
29.02	71.39
29.98	71.26
