1.29	61.52	0.00	60.00
2.13	61.63	1.00	60.00
2.62	63.77	2.00	62.00
3.19	65.66	3.00	65.00
4.07	63.17	4.00	62.00
4.54	61.73	5.00	60.00
4.99	61.70	6.00	60.00
8.41	61.61	7.00	60.00
9.22	61.72	8.00	60.00
9.65	63.29	9.00	62.00
10.14	65.27	10.00	65.00
10.93	63.75	11.00	62.00
11.44	61.81	12.00	60.00
11.85	61.70	13.00	60.00
15.21	61.67	14.00	60.00
16.50	63.82	15.00	62.00
16.98	65.62	16.00	65.00
18.57	65.62	17.00	65.00
19.44	64.00	18.00	62.00
19.90	65.75	19.00	65.00
20.47	67.12	20.00	67.00
22.22	67.01	21.00	67.00
23.42	63.84	22.00	62.00
24.07	65.73	23.00	65.00
25.09	63.82	24.00	62.00
25.54	61.83	25.00	60.00
25.94	61.95	26.00	60.00
