0.74	60.14	0.00	60.00
1.46	60.26	1.00	60.00
1.79	61.88	2.00	62.00
2.19	64.83	3.00	65.00
2.89	61.82	4.00	62.00
3.23	59.92	5.00	60.00
3.60	59.85	6.00	60.00
6.33	59.84	7.00	60.00
7.01	59.83	8.00	60.00
7.32	61.83	9.00	62.00
7.71	65.02	10.00	65.00
8.39	62.03	11.00	62.00
8.72	59.82	12.00	60.00
9.11	59.88	13.00	60.00
11.80	59.94	14.00	60.00
12.77	62.01	15.00	62.00
13.15	64.81	16.00	65.00
14.51	64.84	17.00	65.00
15.17	62.00	18.00	62.00
15.51	65.01	19.00	65.00
15.88	66.79	20.00	67.00
17.29	66.76	21.00	67.00
18.32	61.82	22.00	62.00
18.70	64.22	23.00	65.00
19.37	61.85	24.00	62.00
19.70	59.87	25.00	60.00
20.08	60.03	26.00	60.00
