0.78	62.94	0.00	62.00
1.37	67.07	1.00	67.00
2.41	68.10	2.00	71.00
2.75	67.08	3.00	67.00
4.67	66.97	4.00	67.00
5.72	70.67	5.00	71.00
6.02	69.23	6.00	69.00
7.87	67.21	7.00	67.00
8.35	69.40	8.00	69.00
8.91	70.21	9.00	71.00
9.36	64.15	10.00	64.00
11.46	62.35	11.00	62.00
12.77	69.94	12.00	71.00
13.02	69.08	13.00	69.00
14.86	70.23	14.00	71.00
15.20	66.81	15.00	67.00
16.98	63.03	16.00	64.00
17.31	66.82	17.00	67.00
18.92	63.65	18.00	64.00
19.56	62.06	19.00	62.00
21.02	70.24	20.00	71.00
21.27	68.93	21.00	69.00
23.18	66.76	22.00	67.00
23.67	68.92	23.00	69.00
24.27	70.67	24.00	71.00
24.58	63.84	25.00	64.00
26.57	62.12	26.00	62.00
27.91	70.13	27.00	71.00
28.20	68.85	28.00	69.00
