1.17	67.06
1.92	60.16
2.26	62.38
2.62	64.49
2.98	65.71
3.42	67.08
4.57	59.20
5.46	68.76
6.18	65.18
6.55	67.54
6.88	69.07
7.26	70.95
7.66	71.72
8.85	59.02
9.89	64.83
10.66	66.12
10.99	64.29
11.41	63.76
11.78	62.03
12.20	63.68
13.03	64.86
13.40	63.88
13.78	61.77
14.18	60.01
14.58	61.87
15.41	59.83
15.77	61.78
16.20	63.67
16.56	59.84
17.67	61.93
18.49	66.91
19.32	58.17
19.66	61.89
20.00	63.73
20.45	65.11
20.84	66.88
22.93	60.02
23.27	62.38
23.61	64.08
24.01	64.92
24.43	67.14
25.17	59.26
25.96	68.79
26.71	65.03
27.07	67.28
27.40	68.89
27.82	70.71
28.19	71.33
29.00	60.23
29.81	64.90
30.56	66.77
30.93	64.97
31.34	63.95
31.70	62.08
32.11	64.11
32.84	64.96
33.23	63.98
33.62	61.75
33.95	59.88
34.38	62.14
35.18	63.84
35.50	61.64
35.96	59.09
36.36	58.75
36.73	59.96
