1.31	58.16	0.00	60.00
2.08	58.13	1.00	60.00
2.81	60.88	2.00	62.00
3.51	63.06	3.00	64.00
4.26	58.70	4.00	60.00
5.02	62.98	5.00	64.00
5.80	60.90	6.00	62.00
6.62	54.09	7.00	55.00
7.39	58.71	8.00	60.00
8.13	58.77	9.00	60.00
8.90	60.91	10.00	62.00
9.67	63.27	11.00	64.00
10.48	58.70	12.00	60.00
12.09	57.42	13.00	59.00
13.68	58.74	14.00	60.00
14.42	59.03	15.00	60.00
15.17	61.03	16.00	62.00
15.87	63.33	17.00	64.00
16.59	64.01	18.00	65.00
17.27	63.06	19.00	64.00
18.00	60.90	20.00	62.00
18.78	58.91	21.00	60.00
19.56	57.94	22.00	59.00
20.26	53.06	23.00	55.00
21.03	55.15	24.00	57.00
21.76	58.00	25.00	59.00
22.44	58.77	26.00	60.00
23.91	58.97	27.00	60.00
25.44	67.78	28.00	69.00
26.85	69.80	29.00	71.00
27.42	67.75	30.00	69.00
28.17	65.77	31.00	67.00
28.83	67.86	32.00	69.00
29.57	70.00	33.00	71.00
30.22	70.73	34.00	72.00
31.63	65.28	35.00	67.00
32.78	67.67	36.00	69.00
33.10	65.77	37.00	67.00
33.81	63.71	38.00	65.00
34.55	62.79	39.00	64.00
36.01	65.60	40.00	67.00
37.43	67.74	41.00	69.00
38.72	69.28	42.00	71.00
39.12	67.74	43.00	69.00
39.82	65.82	44.00	67.00
40.54	67.68	45.00	69.00
41.22	69.84	46.00	71.00
41.88	70.41	47.00	72.00
42.61	67.92	48.00	69.00
43.36	65.75	49.00	67.00
44.05	70.24	50.00	72.00
44.81	69.74	51.00	71.00
45.46	72.22	52.00	74.00
46.24	70.74	53.00	72.00
47.68	70.31	54.00	72.00
