0.86	64.23	0.00	64.00
1.63	67.13	1.00	67.00
2.32	59.92	2.00	60.00
3.68	61.95	3.00	62.00
4.43	63.97	4.00	64.00
5.16	55.21	5.00	55.00
6.54	60.28	6.00	60.00
7.26	62.28	7.00	62.00
7.99	64.39	8.00	64.00
8.74	67.24	9.00	67.00
9.45	62.21	10.00	62.00
12.18	64.24	11.00	64.00
12.91	66.82	12.00	67.00
13.61	59.84	13.00	60.00
15.05	61.95	14.00	62.00
15.79	64.24	15.00	64.00
16.49	57.26	16.00	57.00
18.05	62.29	17.00	62.00
18.79	55.13	18.00	55.00
19.53	62.08	19.00	62.00
20.27	64.28	20.00	64.00
21.03	59.93	21.00	60.00
23.80	69.04	22.00	69.00
25.22	67.25	23.00	67.00
26.67	69.07	24.00	69.00
28.06	60.35	25.00	60.00
29.44	64.14	26.00	64.00
30.20	57.00	27.00	69.00
30.92	63.81	28.00	64.00
31.65	67.04	29.00	67.00
32.40	61.96	30.00	62.00
35.37	64.30	31.00	64.00
36.07	67.16	32.00	67.00
36.78	59.87	33.00	60.00
38.23	62.16	34.00	62.00
38.99	64.46	35.00	64.00
39.74	57.39	36.00	57.00
41.15	62.00	37.00	62.00
41.97	55.24	38.00	55.00
42.64	62.01	39.00	62.00
43.39	64.10	40.00	64.00
44.16	60.04	41.00	60.00
