0.82	65.29	0.00	67.00
1.44	62.31	1.00	64.00
1.99	62.38	2.00	64.00
2.60	62.80	3.00	64.00
3.33	65.83	4.00	67.00
3.95	62.84	5.00	64.00
4.55	62.40	6.00	64.00
5.14	62.45	7.00	64.00
5.84	65.87	8.00	67.00
6.42	65.68	9.00	67.00
7.08	67.64	10.00	69.00
7.71	65.74	11.00	67.00
8.29	63.71	12.00	65.00
10.57	63.27	13.00	65.00
11.17	60.03	14.00	62.00
11.78	60.07	15.00	62.00
12.39	60.23	16.00	62.00
13.05	63.66	17.00	65.00
13.63	59.81	18.00	62.00
14.22	60.02	19.00	62.00
14.84	59.87	20.00	62.00
15.51	65.95	21.00	67.00
16.11	65.81	22.00	67.00
16.74	63.32	23.00	65.00
17.33	60.42	24.00	62.00
17.97	58.69	25.00	60.00
20.46	65.85	26.00	67.00
21.04	65.77	27.00	67.00
21.68	67.23	28.00	69.00
22.24	67.28	29.00	69.00
22.93	65.83	30.00	67.00
23.57	65.83	31.00	67.00
24.17	63.05	32.00	64.00
25.50	60.86	33.00	62.00
26.12	59.09	34.00	60.00
26.76	61.11	35.00	62.00
27.38	63.01	36.00	64.00
28.04	65.79	37.00	67.00
30.53	65.85	38.00	67.00
31.13	65.67	39.00	67.00
31.74	67.26	40.00	69.00
32.32	67.27	41.00	69.00
33.03	65.92	42.00	67.00
33.62	65.81	43.00	67.00
34.26	62.93	44.00	64.00
35.56	60.83	45.00	62.00
36.25	63.79	46.00	65.00
36.86	62.84	47.00	64.00
37.50	60.83	48.00	62.00
38.14	58.93	49.00	60.00
