0.95	59.89	0.00	60.00
1.36	60.15	1.00	60.00
1.79	62.95	2.00	62.00
2.21	64.91	3.00	64.00
2.62	60.02	4.00	60.00
3.09	64.30	5.00	64.00
3.49	62.16	6.00	62.00
3.91	56.71	7.00	55.00
4.38	60.06	8.00	60.00
4.73	60.39	9.00	60.00
5.15	62.45	10.00	62.00
5.59	65.14	11.00	64.00
6.00	60.14	12.00	60.00
6.87	60.14	13.00	59.00
7.65	60.06	14.00	60.00
8.03	60.90	15.00	60.00
8.45	63.78	16.00	62.00
8.85	65.15	17.00	64.00
9.25	66.02	18.00	65.00
9.67	65.56	19.00	64.00
10.10	63.03	20.00	62.00
10.48	60.87	21.00	60.00
10.94	60.15	22.00	59.00
11.32	75.03	23.00	55.00
11.70	58.07	24.00	57.00
12.07	60.23	25.00	59.00
12.53	60.37	26.00	60.00
13.28	60.26	27.00	60.00
14.09	67.68	28.00	69.00
14.51	69.09	29.00	71.00
14.81	67.63	30.00	69.00
15.22	65.06	31.00	67.00
15.59	67.74	32.00	69.00
16.02	70.04	33.00	71.00
16.37	70.78	34.00	72.00
17.18	64.30	35.00	67.00
17.68	66.95	36.00	69.00
17.92	64.27	37.00	67.00
18.30	62.37	38.00	65.00
18.71	61.80	39.00	64.00
19.50	64.96	40.00	67.00
20.38	67.10	41.00	69.00
20.88	69.92	42.00	71.00
20.99	67.83	43.00	69.00
21.41	65.03	44.00	67.00
21.80	67.14	45.00	69.00
22.25	69.86	46.00	71.00
22.60	70.30	47.00	72.00
23.00	66.70	48.00	69.00
23.42	64.77	49.00	67.00
23.78	69.32	50.00	72.00
24.23	69.73	51.00	71.00
24.60	72.06	52.00	74.00
25.01	70.96	53.00	72.00
25.75	70.98	54.00	72.00
