1.42	62.31
2.45	62.29
3.32	69.23
6.33	62.78
7.29	62.37
8.03	69.34
10.70	63.06
11.47	69.10
12.13	73.18
13.54	72.45
15.39	70.28
16.06	70.31
17.48	68.71
18.72	63.90
19.35	66.08
19.95	66.96
22.35	63.22
22.96	66.06
23.52	67.19
25.81	63.23
26.38	67.22
26.96	71.91
27.47	69.37
28.11	68.05
29.23	72.40
30.34	73.59
32.52	61.67
33.09	61.93
33.65	73.80
35.71	71.14
36.30	65.88
36.87	68.16
38.92	66.15
39.52	61.72
40.39	64.83
41.48	67.63
42.52	70.72
43.70	68.12
45.79	61.60
46.37	61.94
46.92	73.82
48.99	70.92
49.55	66.88
50.12	68.21
51.87	65.96
52.44	61.79
52.96	68.24
54.00	65.79
54.98	63.11
56.03	61.09
