1.31	60.01	0.00	60.00
2.17	72.98	1.00	72.00
2.37	72.30	2.00	60.00
3.03	59.99	3.00	59.00
4.74	60.21	4.00	60.00
5.09	61.58	5.00	62.00
5.53	63.32	6.00	60.00
6.35	60.92	7.00	59.00
7.93	60.83	8.00	60.00
8.25	61.78	9.00	62.00
8.63	63.34	10.00	60.00
9.35	61.76	11.00	62.00
9.66	63.75	12.00	64.00
10.03	65.21	13.00	62.00
10.81	63.75	14.00	64.00
11.13	65.86	15.00	65.00
11.56	66.74	16.00	67.00
11.96	68.71	17.00	69.00
12.27	70.10	18.00	67.00
12.65	69.00	19.00	69.00
12.97	70.80	20.00	71.00
13.40	72.32	21.00	72.00
13.73	73.67	22.00	60.00
14.52	60.16	23.00	72.00
15.26	73.16	24.00	74.00
16.71	74.98	25.00	72.00
17.01	72.81	26.00	71.00
17.40	71.42	27.00	72.00
17.73	72.80	28.00	74.00
19.64	74.25	29.00	72.00
19.96	72.73	30.00	71.00
20.39	71.73	31.00	72.00
20.97	72.27	32.00	71.00
21.39	71.35	33.00	69.00
21.71	69.44	34.00	71.00
22.48	71.24	35.00	72.00
22.78	71.94	36.00	71.00
23.20	69.08	37.00	69.00
23.85	67.11	38.00	67.00
24.17	65.68	39.00	65.00
24.50	64.77	40.00	64.00
24.78	62.29	41.00	62.00
25.23	60.29	42.00	60.00
25.95	71.94	43.00	72.00
26.63	60.27	44.00	60.00
28.13	63.80	45.00	59.00
28.40	64.92	46.00	60.00
28.75	66.73	47.00	62.00
29.40	64.92	48.00	60.00
30.75	64.41	49.00	59.00
31.00	64.99	50.00	60.00
31.37	67.01	51.00	62.00
32.03	64.97	52.00	60.00
32.32	66.96	53.00	62.00
32.66	68.88	54.00	64.00
33.39	66.92	55.00	62.00
33.68	68.77	56.00	64.00
34.05	69.84	57.00	65.00
34.41	71.34	58.00	67.00
34.75	69.34	59.00	64.00
35.62	69.37	60.00	65.00
35.97	71.85	61.00	67.00
36.56	73.25	62.00	69.00
39.28	71.25	63.00	67.00
41.23	72.95	64.00	69.00
41.90	70.98	65.00	67.00
42.25	68.98	66.00	65.00
42.54	67.77	67.00	64.00
43.25	68.83	68.00	65.00
43.48	67.71	69.00	64.00
43.84	65.79	70.00	62.00
44.63	61.13	71.00	60.00
45.29	72.84	72.00	72.00
45.92	60.23	73.00	60.00
