1.25	61.13	0	62
2.38	61.15	1	62
3.66	66.27	2	67
4.74	68.25	3	69
5.80	70.31	4	71
8.35	67.95	5	67
9.12	65.75	6	66
9.97	65.20	7	64
11.72	72.74	8	72
12.86	72.74	9	72
14.10	72.84	10	72
16.49	72.29	11	71
17.00	72.95	12	72
17.64	74.74	13	74
20.10	68.00	14	67
20.75	68.10	15	67
21.36	67.83	16	67
22.45	65.94	17	66
23.54	67.96	18	67
24.63	69.87	19	69
-1.00	-1.00	20	-1
30.13	62.99	21	62
31.40	62.86	22	62
32.54	67.65	23	67
33.55	69.88	24	69
34.60	71.85	25	71
36.87	68.89	26	67
37.58	65.85	27	66
38.27	65.10	28	64
39.56	72.75	29	72
40.64	72.85	30	72
41.79	72.74	31	72
44.04	71.97	32	71
44.63	72.42	33	72
45.30	72.09	34	71
46.95	69.30	35	69
47.70	67.70	36	67
48.84	65.73	37	66
49.96	67.75	38	67
51.03	69.97	39	69
52.11	68.02	40	67
-1.00	-1.00	41	-1
