1.94	67.20	0.00	67.00
2.77	64.31	1.00	64.00
3.17	62.22	2.00	62.00
3.65	60.09	3.00	59.00
3.97	62.22	4.00	62.00
4.31	64.84	5.00	64.00
4.71	67.57	6.00	67.00
5.42	67.27	7.00	67.00
6.77	69.47	8.00	69.00
7.16	71.92	9.00	71.00
7.57	69.39	10.00	69.00
8.64	72.03	11.00	71.00
9.06	67.87	12.00	67.00
9.37	69.92	13.00	69.00
9.78	67.73	14.00	67.00
10.13	64.85	15.00	64.00
10.50	62.83	16.00	62.00
11.15	62.86	17.00	62.00
14.97	58.20	18.00	59.00
15.95	67.92	19.00	67.00
16.34	64.91	20.00	64.00
17.01	62.30	21.00	62.00
18.20	62.25	22.00	62.00
18.77	64.39	23.00	64.00
19.48	59.84	24.00	59.00
20.12	58.25	25.00	57.00
23.28	62.81	26.00	62.00
23.63	62.11	27.00	62.00
24.37	57.39	28.00	57.00
24.86	59.90	29.00	59.00
25.54	57.31	30.00	57.00
26.25	55.08	31.00	55.00
