1.65	55.97	0.00	67.00
2.05	55.28	1.00	67.00
2.45	60.34	2.00	72.00
2.86	55.86	3.00	67.00
3.25	52.85	4.00	64.00
3.69	56.00	5.00	67.00
4.14	60.86	6.00	72.00
4.95	60.43	7.00	72.00
5.31	57.34	8.00	69.00
5.82	54.32	9.00	65.00
6.18	57.19	10.00	69.00
6.63	60.16	11.00	72.00
8.33	57.47	12.00	69.00
8.68	57.25	13.00	69.00
9.12	61.04	14.00	72.00
9.44	57.19	15.00	69.00
9.96	53.30	16.00	65.00
10.31	57.34	17.00	69.00
10.78	55.78	18.00	67.00
11.70	55.90	19.00	67.00
12.02	53.00	20.00	64.00
12.52	49.90	21.00	60.00
12.89	52.79	22.00	64.00
13.36	55.03	23.00	67.00
15.05	52.81	24.00	64.00
15.47	55.04	25.00	67.00
15.86	60.21	26.00	72.00
15.26	55.82	27.00	67.00
16.65	60.41	28.00	72.00
17.01	60.42	29.00	72.00
17.45	55.23	30.00	67.00
18.31	56.63	31.00	67.00
18.63	52.89	32.00	64.00
19.08	49.17	33.00	60.00
19.45	53.07	34.00	64.00
19.90	55.02	35.00	67.00
21.67	53.12	36.00	64.00
22.04	55.94	37.00	67.00
22.43	60.29	38.00	72.00
22.81	55.21	39.00	67.00
23.19	60.99	40.00	72.00
23.53	60.35	41.00	72.00
23.99	55.26	42.00	67.00
24.87	65.10	43.00	76.00
25.64	64.14	44.00	76.00
26.48	55.05	45.00	72.00
