0.92	62.20	0.00	62.00
1.83	66.93	1.00	67.00
3.50	71.18	2.00	71.00
4.31	66.99	3.00	67.00
6.44	66.88	4.00	67.00
7.90	71.05	5.00	71.00
8.64	68.83	6.00	69.00
10.67	66.95	7.00	67.00
11.40	69.13	8.00	69.00
12.18	71.13	9.00	71.00
12.85	64.12	10.00	64.00
14.83	62.17	11.00	62.00
16.34	70.86	12.00	71.00
17.03	68.83	13.00	69.00
18.91	70.79	14.00	71.00
19.42	66.72	15.00	67.00
21.17	64.00	16.00	64.00
21.70	66.76	17.00	67.00
23.26	63.82	18.00	64.00
23.89	61.65	19.00	62.00
25.31	70.78	20.00	71.00
26.03	68.69	21.00	69.00
28.04	66.87	22.00	67.00
28.74	69.02	23.00	69.00
29.55	70.82	24.00	71.00
30.20	64.12	25.00	64.00
32.19	61.83	26.00	62.00
33.74	70.76	27.00	71.00
34.51	68.37	28.00	69.00
