1.08	65.13	0.00	66.00
1.66	65.90	1.00	66.00
2.29	65.07	2.00	66.00
2.86	65.19	3.00	66.00
3.43	65.27	4.00	66.00
3.92	63.14	5.00	64.00
4.27	66.95	6.00	66.00
4.61	68.30	7.00	69.00
5.78	70.32	8.00	71.00
6.08	67.58	9.00	69.00
6.38	65.17	10.00	66.00
6.78	67.69	11.00	69.00
6.96	65.26	12.00	66.00
7.24	63.27	13.00	64.00
7.60	60.83	14.00	62.00
8.14	63.84	15.00	64.00
8.45	65.20	16.00	66.00
8.80	65.21	17.00	66.00
9.40	65.25	18.00	66.00
9.94	63.70	19.00	64.00
10.24	65.09	20.00	66.00
10.53	62.09	21.00	64.00
10.77	60.08	22.00	62.00
11.12	58.24	23.00	59.00
11.33	57.08	24.00	57.00
11.68	59.17	25.00	59.00
12.20	61.70	26.00	62.00
12.77	59.94	27.00	59.00
12.86	58.05	28.00	57.00
13.13	59.20	29.00	59.00
13.39	57.07	30.00	57.00
