2.28	52.03	0.00	64.00
2.81	56.98	1.00	67.00
3.24	60.37	2.00	72.00
3.70	57.38	3.00	69.00
4.21	55.86	4.00	67.00
5.96	51.65	5.00	64.00
6.42	56.71	6.00	67.00
6.90	58.87	7.00	69.00
7.31	61.77	8.00	72.00
7.84	56.15	9.00	67.00
9.69	62.37	10.00	72.00
11.20	66.13	11.00	76.00
11.60	63.86	12.00	74.00
12.47	61.69	13.00	72.00
13.41	63.11	14.00	74.00
13.89	60.24	15.00	72.00
14.37	56.85	16.00	69.00
14.83	60.38	17.00	72.00
15.36	55.19	18.00	67.00
17.25	50.35	19.00	64.00
18.68	54.26	20.00	67.00
19.13	56.64	21.00	69.00
20.04	53.19	22.00	67.00
20.48	57.94	23.00	69.00
20.87	60.24	24.00	72.00
22.10	61.89	25.00	74.00
22.58	55.74	26.00	67.00
23.00	57.20	27.00	69.00
24.72	51.06	28.00	64.00
26.12	59.98	29.00	72.00
26.60	56.98	30.00	69.00
27.56	54.11	31.00	67.00
28.51	56.98	32.00	64.00
28.93	53.99	33.00	62.00
29.39	49.17	34.00	60.00
30.28	51.74	35.00	62.00
32.10	50.45	36.00	62.00
33.50	55.88	37.00	64.00
33.89	58.27	38.00	67.00
35.64	61.90	39.00	72.00
37.08	66.13	40.00	76.00
37.50	63.15	41.00	74.00
38.30	61.11	42.00	72.00
39.20	62.98	43.00	74.00
39.62	60.05	44.00	72.00
40.07	56.00	45.00	67.00
40.56	60.41	46.00	69.00
40.90	63.76	47.00	72.00
