0.75	64.41
1.63	64.45
2.50	64.36
3.81	67.18
4.28	65.27
4.75	62.93
5.17	65.06
5.62	69.28
6.13	67.25
6.98	67.72
7.89	73.05
8.41	72.96
9.33	71.84
9.76	70.10
10.05	69.89
11.16	67.08
11.67	67.09
12.09	65.22
12.53	65.02
12.92	64.99
13.40	67.23
13.89	64.31
14.25	62.26
15.20	65.05
16.06	64.99
16.93	64.94
18.25	67.87
18.68	65.01
19.66	66.10
20.12	69.12
20.58	67.84
21.15	65.04
21.46	67.89
22.34	73.16
22.74	68.14
23.19	67.94
23.64	64.87
24.13	63.72
24.52	69.87
24.98	67.23
25.19	65.22
25.40	64.89
25.60	62.92
25.87	60.92
26.74	63.25
26.94	61.98
27.55	65.02
27.79	63.14
28.05	60.04
28.17	61.74
28.53	60.96
