1.46	58.80	0.00	60.00
2.59	58.71	1.00	60.00
3.14	60.11	2.00	62.00
3.76	62.97	3.00	65.00
4.89	61.57	4.00	62.00
5.61	58.79	5.00	60.00
6.19	58.69	6.00	60.00
10.47	58.70	7.00	60.00
11.56	58.74	8.00	60.00
12.13	60.32	9.00	62.00
12.72	63.05	10.00	65.00
13.80	61.53	11.00	62.00
14.36	58.99	12.00	60.00
14.95	58.83	13.00	60.00
18.85	58.71	14.00	60.00
20.26	60.17	15.00	62.00
20.80	62.39	16.00	65.00
22.91	63.08	17.00	65.00
24.03	60.33	18.00	62.00
24.53	62.76	19.00	65.00
25.15	66.13	20.00	67.00
27.32	66.30	21.00	67.00
28.67	61.57	22.00	62.00
29.20	63.11	23.00	65.00
30.36	61.81	24.00	62.00
30.90	59.35	25.00	60.00
31.46	59.20	26.00	60.00
