1.80	71.80	0.00	72.00
2.52	71.79	1.00	72.00
3.43	68.73	2.00	69.00
3.91	66.60	3.00	67.00
4.37	64.47	4.00	65.00
5.23	61.73	5.00	62.00
5.75	64.25	6.00	65.00
6.21	66.64	7.00	67.00
6.66	61.11	8.00	62.00
7.12	64.93	9.00	65.00
8.98	61.53	10.00	62.00
9.98	64.49	11.00	65.00
10.95	68.84	12.00	69.00
11.36	69.13	13.00	69.00
11.91	67.06	14.00	67.00
12.87	66.85	15.00	67.00
13.34	69.47	16.00	69.00
13.79	72.11	17.00	72.00
14.25	65.58	18.00	65.00
14.74	67.09	19.00	67.00
16.77	69.26	20.00	69.00
17.56	69.28	21.00	69.00
18.53	67.63	22.00	67.00
18.99	72.18	23.00	72.00
19.34	69.41	24.00	69.00
20.32	67.70	25.00	67.00
20.77	67.18	26.00	67.00
21.25	65.61	27.00	65.00
21.69	67.65	28.00	67.00
22.17	62.90	29.00	62.00
23.98	60.87	30.00	60.00
24.89	65.08	31.00	62.00
25.34	64.98	32.00	62.00
25.87	66.87	33.00	67.00
26.30	67.17	34.00	67.00
26.75	69.01	35.00	69.00
27.18	69.09	36.00	69.00
27.75	67.22	37.00	67.00
28.71	67.28	38.00	67.00
29.65	65.56	39.00	65.00
