1.35	66.65	0.00	67.00
1.93	68.19	1.00	69.00
2.30	69.99	2.00	71.00
2.60	70.94	3.00	72.00
3.75	73.51	4.00	74.00
4.03	71.38	5.00	72.00
4.48	71.08	6.00	71.00
4.67	68.85	7.00	69.00
5.08	66.73	8.00	67.00
6.23	64.37	9.00	65.00
6.78	64.97	10.00	65.00
7.07	69.12	11.00	69.00
7.41	67.05	12.00	67.00
7.98	64.49	13.00	65.00
8.50	64.34	14.00	64.00
8.79	61.95	15.00	62.00
9.06	64.20	16.00	64.00
9.35	65.80	17.00	65.00
9.68	67.02	18.00	67.00
10.74	66.87	19.00	67.00
11.20	69.02	20.00	69.00
11.54	70.89	21.00	71.00
11.80	71.79	22.00	72.00
12.87	73.84	23.00	74.00
13.15	74.98	24.00	76.00
13.43	73.51	25.00	74.00
13.66	71.35	26.00	72.00
14.04	71.04	27.00	71.00
15.05	69.11	28.00	69.00
15.52	68.74	29.00	69.00
15.85	70.95	30.00	71.00
16.11	71.20	31.00	72.00
16.64	66.86	32.00	67.00
17.16	65.03	33.00	65.00
17.40	64.19	34.00	64.00
17.69	62.92	35.00	62.00
17.92	64.49	36.00	64.00
18.26	60.11	37.00	60.00
