1.30	68.26	0.00	67.00
2.33	65.83	1.00	64.00
2.84	68.28	2.00	67.00
3.49	72.97	3.00	72.00
5.69	69.23	4.00	69.00
6.72	73.06	5.00	72.00
7.13	69.97	6.00	69.00
7.70	67.98	7.00	67.00
9.64	68.26	8.00	67.00
10.58	62.14	9.00	60.00
11.04	64.20	10.00	62.00
11.56	66.63	11.00	64.00
12.96	62.93	12.00	62.00
13.58	64.79	13.00	60.00
17.39	68.12	14.00	62.00
18.33	65.83	15.00	67.00
18.81	68.14	16.00	64.00
19.33	72.98	17.00	67.00
20.78	72.07	18.00	72.00
21.22	69.86	19.00	71.00
22.26	73.19	20.00	69.00
22.79	70.22	21.00	72.00
23.32	67.83	22.00	69.00
25.24	67.59	23.00	67.00
26.54	62.00	24.00	67.00
27.05	64.20	25.00	62.00
27.63	65.69	26.00	64.00
28.82	62.25	27.00	65.00
29.37	60.48	28.00	62.00
32.81	69.17	29.00	60.00
33.81	73.01	30.00	69.00
34.80	73.09	31.00	72.00
36.61	65.11	32.00	72.00
36.80	72.30	33.00	71.00
37.52	70.76	34.00	69.00
38.07	72.45	35.00	71.00
38.56	73.62	36.00	72.00
40.54	70.79	37.00	69.00
41.05	73.11	38.00	71.00
41.59	73.62	39.00	72.00
41.99	70.80	40.00	69.00
42.47	70.07	41.00	69.00
43.07	67.93	42.00	67.00
43.64	65.22	43.00	64.00
44.18	62.20	44.00	60.00
44.73	63.32	45.00	62.00
47.97	70.91	46.00	67.00
48.98	67.73	47.00	64.00
49.45	70.94	48.00	67.00
50.00	74.37	49.00	72.00
51.38	73.08	50.00	71.00
52.00	70.83	51.00	69.00
53.02	73.93	52.00	72.00
53.47	71.17	53.00	69.00
54.04	69.00	54.00	67.00
56.06	68.37	55.00	67.00
57.03	63.81	56.00	62.00
57.47	65.64	57.00	64.00
58.03	66.96	58.00	65.00
59.61	61.69	59.00	59.00
60.21	62.30	60.00	60.00
